,invoice,date,day,time,item_name,item_size,transaction,category,store_category,package_id,campaign,qty,unit_price,sale_amount
5242,19346,2019-04-20,Sat,21:05:00,Skittles original,Full Size,Good,Retail,Type_A,A000006376,discount_type_1,1.67,2.11,3.52
5243,19346,2019-04-20,Sat,21:05:00,Sour Patch Kids,Full Size,Good,Retail,Type_A,9000001008,discount_type_1,1.63,1.58,2.58
5244,19344,2019-04-20,Sat,21:02:00,Hersheys Milk Chocolate,Full Size,Good,Retail,Type_A,A000006702,discount_type_1,1.65,1.8,2.97
5245,19344,2019-04-20,Sat,21:02:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_1,1.67,1.8,3.01
5246,19344,2019-04-20,Sat,21:02:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_1,1.67,1.8,3.01
5247,19343,2019-04-20,Sat,20:59:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006339,discount_type_1,0.28,3.7,1.04
5248,19341,2019-04-20,Sat,20:56:00,Baby Ruth,Full Size,Good,Retail,Type_A,A000006673,discount_type_1,3.27,1.71,5.59
5249,19341,2019-04-20,Sat,20:56:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,3.27,1.71,5.59
5250,19340,2019-04-20,Sat,20:55:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_1,1.67,1.85,3.09
5251,19340,2019-04-20,Sat,20:55:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_1,1.67,1.85,3.09
5252,19340,2019-04-20,Sat,20:55:00,Twix,Full Size,Good,Retail,Type_A,A000006706,discount_type_1,0.5,1.85,0.92
5253,19339,2019-04-20,Sat,20:52:00,Baby Ruth,Full Size,Good,Retail,Type_A,A000006673,discount_type_1,0.48,1.85,0.89
5254,19339,2019-04-20,Sat,20:52:00,Peanut M&Ms,Full Size,Good,Retail,Type_A,A000006398,discount_type_1,0.48,1.85,0.89
5255,19339,2019-04-20,Sat,20:52:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,1.67,1.85,3.09
5256,19339,2019-04-20,Sat,20:52:00,Snickers,Full Size,Good,Retail,Type_A,A000006607,discount_type_1,1.63,1.85,3.02
5257,19337,2019-04-20,Sat,20:48:00,M&Ms,Full Size,Good,Retail,Type_A,A000006524,discount_type_1,3.29,1.64,5.4
5258,19337,2019-04-20,Sat,20:48:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,3.27,1.64,5.36
5259,19337,2019-04-20,Sat,20:48:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,3.27,1.64,5.36
5260,19337,2019-04-20,Sat,20:48:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_1,3.3,1.64,5.41
5261,19336,2019-04-20,Sat,20:47:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_64,0.51,1.9,0.97
5262,19336,2019-04-20,Sat,20:47:00,Haribo Gold Bears,Full Size,Good,Retail,Type_A,A000006703,discount_type_64,0.69,1.9,1.31
5263,19336,2019-04-20,Sat,20:47:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_64,0.48,1.95,0.94
5264,19334,2019-04-20,Sat,20:42:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_1,1.67,2.11,3.52
5265,19334,2019-04-20,Sat,20:42:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_1,0.51,2.11,1.08
5266,19332,2019-04-20,Sat,20:38:00,Peanut butter M&Ms,Fun Size,Good,Retail,Type_A,A000006655,discount_type_1,0.28,3.7,1.04
5267,19331,2019-04-20,Sat,20:38:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_1,1.64,2.09,3.43
5268,19330,2019-04-20,Sat,20:36:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,3.3,1.82,6.01
5269,19329,2019-04-20,Sat,20:35:00,Baby Ruth,Full Size,Good,Retail,Type_A,A000006673,discount_type_1,1.65,2.08,3.43
5270,19328,2019-04-20,Sat,20:31:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000006520,discount_type_2,1.67,1.62,2.71
5271,19328,2019-04-20,Sat,20:31:00,Snickers,Full Size,Good,Retail,Type_A,A000006607,discount_type_2,1.67,1.62,2.71
5272,19327,2019-04-20,Sat,20:31:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,1.63,1.7,2.77
5273,19327,2019-04-20,Sat,20:31:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_1,1.63,1.7,2.77
5274,19327,2019-04-20,Sat,20:31:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_1,1.64,1.7,2.79
5275,19327,2019-04-20,Sat,20:31:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_1,1.67,1.7,2.84
5276,19326,2019-04-20,Sat,20:25:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,3.27,1.7,5.56
5277,19326,2019-04-20,Sat,20:25:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000006520,discount_type_1,3.3,1.7,5.61
5278,19326,2019-04-20,Sat,20:25:00,100 Grand,Full Size,Good,Retail,Type_A,A000006517,discount_type_1,3.29,1.7,5.59
5279,19326,2019-04-20,Sat,20:25:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_1,0.28,3.7,1.04
5280,19326,2019-04-20,Sat,20:25:00,Peanut butter M&Ms,Fun Size,Good,Retail,Type_A,A000006655,discount_type_1,0.28,3.7,1.04
5281,19325,2019-04-20,Sat,20:25:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,1.65,2.08,3.43
5282,19324,2019-04-20,Sat,20:22:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_1,0.53,1.71,0.91
5283,19324,2019-04-20,Sat,20:22:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000006520,discount_type_1,6.6,1.72,11.35
5284,19324,2019-04-20,Sat,20:22:00,100 Grand,Full Size,Good,Retail,Type_A,A000006517,discount_type_1,1.67,1.72,2.87
5285,19324,2019-04-20,Sat,20:22:00,Air Heads,Fun Size,Good,Retail,Type_A,A000006684,discount_type_1,0.28,3.7,1.04
5286,19323,2019-04-20,Sat,20:18:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_1,0.51,2.37,1.21
5287,19322,2019-04-20,Sat,20:17:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,1.65,1.81,2.99
5288,19322,2019-04-20,Sat,20:17:00,Mr Good Bar,Full Size,Good,Retail,Type_A,A000006514,discount_type_1,1.67,1.81,3.02
5289,19321,2019-04-20,Sat,20:12:00,Baby Ruth,Full Size,Good,Retail,Type_A,A000006673,discount_type_1,1.67,1.8,3.01
5290,19321,2019-04-20,Sat,20:12:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,1.66,1.8,2.99
5291,19319,2019-04-20,Sat,20:11:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,1.65,1.82,3.0
5292,19319,2019-04-20,Sat,20:11:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,1.65,1.82,3.0
5293,19318,2019-04-20,Sat,20:06:00,Snickers,Full Size,Good,Retail,Type_A,A000006607,discount_type_64,3.31,1.53,5.06
5294,19318,2019-04-20,Sat,20:06:00,Hersheys Milk Chocolate,Full Size,Good,Retail,Type_A,A000006702,discount_type_64,3.26,1.53,4.99
5295,19318,2019-04-20,Sat,20:06:00,Snickers Crisper,Fun Size,Good,Retail,Type_A,9000001008,discount_type_64,0.28,3.33,0.93
5296,19318,2019-04-20,Sat,20:06:00,Almond Joy,Fun Size,Good,Retail,Type_A,9000000812,discount_type_64,0.28,3.33,0.93
5297,19318,2019-04-20,Sat,20:06:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_64,0.28,3.33,0.93
5298,19317,2019-04-20,Sat,20:05:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_65,3.3,1.47,4.85
5299,19317,2019-04-20,Sat,20:05:00,M&Ms,Full Size,Good,Retail,Type_A,A000006524,discount_type_65,3.3,1.47,4.85
5300,19317,2019-04-20,Sat,20:05:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_65,3.26,1.47,4.79
5301,19317,2019-04-20,Sat,20:05:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_65,3.28,1.47,4.82
5302,19316,2019-04-20,Sat,19:57:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006339,discount_type_1,0.28,3.7,1.04
5303,19315,2019-04-20,Sat,19:56:00,M&Ms,Full Size,Good,Retail,Type_A,A000006524,discount_type_2,0.96,1.66,1.59
5304,19315,2019-04-20,Sat,19:56:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_2,1.0,1.66,1.66
5305,19315,2019-04-20,Sat,19:56:00,Hersheys Kisses,Full Size,Good,Retail,Type_A,A000006700,discount_type_2,0.98,1.66,1.63
5306,19315,2019-04-20,Sat,19:56:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_2,0.98,1.66,1.63
5307,19315,2019-04-20,Sat,19:56:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_2,0.93,1.66,1.54
5308,19315,2019-04-20,Sat,19:56:00,100 Grand,Full Size,Good,Retail,Type_A,A000006517,discount_type_2,0.98,1.66,1.63
5309,19314,2019-04-20,Sat,19:54:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_1,3.28,1.63,5.35
5310,19314,2019-04-20,Sat,19:54:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_1,1.65,1.63,2.69
5311,19314,2019-04-20,Sat,19:54:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,3.29,1.63,5.36
5312,19314,2019-04-20,Sat,19:54:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_1,1.67,1.63,2.72
5313,19314,2019-04-20,Sat,19:54:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_1,1.64,1.63,2.67
5314,19314,2019-04-20,Sat,19:54:00,Hersheys Milk Chocolate,Full Size,Good,Retail,Type_A,A000006702,discount_type_1,1.63,1.63,2.66
5315,19313,2019-04-20,Sat,19:54:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_66,3.31,1.53,5.06
5316,19313,2019-04-20,Sat,19:54:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_64,3.29,1.53,5.03
5317,19312,2019-04-20,Sat,19:49:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_1,6.58,1.44,9.48
5318,19311,2019-04-20,Sat,19:46:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,6.52,1.64,10.69
5319,19311,2019-04-20,Sat,19:46:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,6.57,1.64,10.77
5320,19310,2019-04-20,Sat,19:46:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_1,1.65,1.87,3.09
5321,19309,2019-04-20,Sat,19:45:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,0.83,2.08,1.73
5322,19309,2019-04-20,Sat,19:45:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_1,0.82,2.08,1.71
5323,19308,2019-04-20,Sat,19:43:00,Baby Ruth,Full Size,Good,Retail,Type_A,A000006673,discount_type_65,0.5,2.15,1.08
5324,19307,2019-04-20,Sat,19:40:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_65,1.63,1.9,3.1
5325,19307,2019-04-20,Sat,19:40:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_65,0.51,2.13,1.09
5326,19306,2019-04-20,Sat,19:39:00,Starburst,Full Size,Canceled,Retail,Type_A,A000006521,discount_type_1,0.0,0.0,0.0
5327,19304,2019-04-20,Sat,19:37:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_2,0.49,2.22,1.09
5328,19303,2019-04-20,Sat,19:36:00,Haribo Gold Bears,Full Size,Good,Retail,Type_A,A000006703,discount_type_64,1.64,1.53,2.51
5329,19303,2019-04-20,Sat,19:36:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_64,1.65,1.53,2.52
5330,19303,2019-04-20,Sat,19:36:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000006520,discount_type_64,1.65,1.53,2.52
5331,19303,2019-04-20,Sat,19:36:00,Baby Ruth,Full Size,Good,Retail,Type_A,A000006673,discount_type_64,1.65,1.53,2.52
5332,19302,2019-04-20,Sat,19:33:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_2,1.65,1.9,3.14
5333,19302,2019-04-20,Sat,19:33:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_2,0.51,1.9,0.97
5334,19301,2019-04-20,Sat,19:32:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_1,0.51,1.9,0.97
5335,19301,2019-04-20,Sat,19:32:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_1,1.63,1.9,3.1
5336,19299,2019-04-20,Sat,19:27:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,0.48,1.64,0.79
5337,19299,2019-04-20,Sat,19:27:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_1,0.93,1.64,1.53
5338,19299,2019-04-20,Sat,19:27:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,0.47,1.65,0.78
5339,19299,2019-04-20,Sat,19:27:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006699,discount_type_1,0.47,1.65,0.78
5340,19299,2019-04-20,Sat,19:27:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_1,0.47,1.65,0.78
5341,19299,2019-04-20,Sat,19:27:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_1,1.64,1.64,2.69
5342,19299,2019-04-20,Sat,19:27:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_1,0.47,1.64,0.77
5343,19298,2019-04-20,Sat,19:27:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_67,1.64,1.64,2.69
5344,19298,2019-04-20,Sat,19:27:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_67,1.67,1.64,2.74
5345,19297,2019-04-20,Sat,19:25:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_2,0.28,3.33,0.93
5346,19297,2019-04-20,Sat,19:25:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_2,0.48,1.9,0.91
5347,19297,2019-04-20,Sat,19:25:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_2,0.47,1.9,0.89
5348,19296,2019-04-20,Sat,19:20:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_68,1.64,1.89,3.1
5349,19295,2019-04-20,Sat,19:15:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000006520,discount_type_1,1.63,2.1,3.42
5350,19294,2019-04-20,Sat,19:15:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_1,1.67,1.67,2.79
5351,19294,2019-04-20,Sat,19:15:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_1,1.67,1.67,2.79
5352,19294,2019-04-20,Sat,19:15:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,1.67,1.67,2.79
5353,19294,2019-04-20,Sat,19:15:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,1.65,1.68,2.77
5354,19292,2019-04-20,Sat,19:13:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_2,6.55,1.47,9.63
5355,19292,2019-04-20,Sat,19:13:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_2,6.55,1.47,9.63
5356,19291,2019-04-20,Sat,19:10:00,Haribo Gold Bears,Full Size,Good,Retail,Type_A,A000006703,discount_type_1,1.63,1.63,2.66
5357,19291,2019-04-20,Sat,19:10:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_1,1.63,1.63,2.66
5358,19291,2019-04-20,Sat,19:10:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,1.63,1.63,2.66
5359,19291,2019-04-20,Sat,19:10:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_1,3.27,1.63,5.33
5360,19291,2019-04-20,Sat,19:10:00,Hersheys Milk Chocolate,Full Size,Good,Retail,Type_A,A000006702,discount_type_1,1.63,1.63,2.66
5361,19291,2019-04-20,Sat,19:10:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_1,3.31,1.63,5.4
5362,19290,2019-04-20,Sat,19:08:00,Air Heads,Fun Size,Good,Retail,Type_A,A000006684,discount_type_2,0.28,3.33,0.93
5363,19290,2019-04-20,Sat,19:08:00,Almond Joy,Fun Size,Good,Retail,Type_A,9000000812,discount_type_2,0.28,3.33,0.93
5364,19287,2019-04-20,Sat,19:01:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_1,0.47,1.85,0.87
5365,19287,2019-04-20,Sat,19:01:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_1,0.53,1.85,0.98
5366,19287,2019-04-20,Sat,19:01:00,M&Ms,Full Size,Good,Retail,Type_A,A000006524,discount_type_1,0.51,1.85,0.94
5367,19287,2019-04-20,Sat,19:01:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_1,0.47,1.85,0.87
5368,19287,2019-04-20,Sat,19:01:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_1,0.55,1.85,1.02
5369,19287,2019-04-20,Sat,19:01:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_1,0.51,1.85,0.94
5370,19287,2019-04-20,Sat,19:01:00,Twix,Full Size,Good,Retail,Type_A,A000006706,discount_type_1,0.49,1.85,0.91
5371,19286,2019-04-20,Sat,18:59:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_65,0.5,1.9,0.95
5372,19286,2019-04-20,Sat,18:59:00,100 Grand,Full Size,Good,Retail,Type_A,A000006517,discount_type_65,0.51,1.9,0.97
5373,19286,2019-04-20,Sat,18:59:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,A000006609,discount_type_65,0.51,2.13,1.09
5374,19285,2019-04-20,Sat,18:55:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_2,0.5,1.9,0.95
5375,19285,2019-04-20,Sat,18:55:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_2,0.5,1.9,0.95
5376,19284,2019-04-20,Sat,18:52:00,Air Heads,Fun Size,Good,Retail,Type_A,A000006684,discount_type_65,0.28,3.33,0.93
5377,19284,2019-04-20,Sat,18:52:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_65,0.48,1.9,0.91
5378,19284,2019-04-20,Sat,18:52:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_65,0.49,1.9,0.93
5379,19284,2019-04-20,Sat,18:52:00,100 Grand,Full Size,Good,Retail,Type_A,A000006517,discount_type_69,1.67,1.9,3.17
5380,19283,2019-04-20,Sat,18:48:00,100 Grand,Full Size,Good,Retail,Type_A,A000006517,discount_type_2,6.58,1.47,9.67
5381,19283,2019-04-20,Sat,18:48:00,Twix,Full Size,Good,Retail,Type_A,A000006706,discount_type_2,1.64,1.47,2.41
5382,19283,2019-04-20,Sat,18:48:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,A000006520,discount_type_2,1.64,1.47,2.41
5383,19283,2019-04-20,Sat,18:48:00,Starburst,Full Size,Good,Retail,Type_A,A000006521,discount_type_2,3.26,1.47,4.79
5384,19282,2019-04-20,Sat,18:46:00,Mr Good Bar,Full Size,Good,Retail,Type_A,A000006514,discount_type_1,0.84,2.08,1.75
5385,19282,2019-04-20,Sat,18:46:00,Milky Way Simply Caramel,Full Size,Good,Retail,Type_A,A000006371,discount_type_1,0.81,2.08,1.68
5386,19281,2019-04-20,Sat,18:43:00,Hersheys Kisses,Full Size,Good,Retail,Type_A,A000006700,discount_type_1,0.5,2.11,1.06
5387,19281,2019-04-20,Sat,18:43:00,Skittles original,Full Size,Good,Retail,Type_A,A000006376,discount_type_1,0.5,2.11,1.06
5388,19281,2019-04-20,Sat,18:43:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_1,0.5,2.11,1.06
5389,19280,2019-04-20,Sat,18:39:00,Sour Patch Tricksters,Fun Size,Good,Retail,Type_A,A000006523,discount_type_1,0.56,3.69,2.07
5390,19280,2019-04-20,Sat,18:39:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_1,0.56,2.22,1.24
5391,19278,2019-04-20,Sat,18:36:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,3.29,1.83,6.02
5392,19278,2019-04-20,Sat,18:36:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,9000001037,discount_type_1,1.64,2.09,3.43
5393,19277,2019-04-20,Sat,18:36:00,Hersheys Milk Chocolate,Full Size,Good,Retail,Type_A,A000006702,discount_type_2,1.63,1.53,2.49
5394,19277,2019-04-20,Sat,18:36:00,100 Grand,Full Size,Good,Retail,Type_A,A000006517,discount_type_2,3.29,1.53,5.03
5395,19277,2019-04-20,Sat,18:36:00,Mr Good Bar,Full Size,Good,Retail,Type_A,A000006514,discount_type_2,1.67,1.53,2.56
5396,19276,2019-04-20,Sat,18:35:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_2,1.64,1.47,2.41
5397,19276,2019-04-20,Sat,18:35:00,M&Ms,Full Size,Good,Retail,Type_A,A000006524,discount_type_2,1.64,1.47,2.41
5398,19276,2019-04-20,Sat,18:35:00,Mr Good Bar,Full Size,Good,Retail,Type_A,A000006514,discount_type_2,1.63,1.47,2.4
5399,19276,2019-04-20,Sat,18:35:00,Skittles original,Full Size,Good,Retail,Type_A,A000006376,discount_type_2,1.65,1.47,2.43
5400,19276,2019-04-20,Sat,18:35:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006674,discount_type_2,1.64,1.47,2.41
5401,19276,2019-04-20,Sat,18:35:00,Reeses Miniatures,Full Size,Good,Retail,Type_A,A000006697,discount_type_2,3.29,1.47,4.84
5402,19276,2019-04-20,Sat,18:35:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006699,discount_type_2,1.63,1.47,2.4
5403,19275,2019-04-20,Sat,18:26:00,Air Heads,Fun Size,Good,Retail,Type_A,A000006684,discount_type_70,0.28,0.01,0.0
5404,19274,2019-04-20,Sat,18:25:00,Swedish Fish,Full Size,Good,Retail,Type_A,A000006522,discount_type_1,3.27,1.84,6.02
5405,19273,2019-04-20,Sat,18:22:00,Hersheys Krackel,Full Size,Good,Retail,Type_A,A000006557,discount_type_1,1.64,1.84,3.02
5406,19273,2019-04-20,Sat,18:22:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006516,discount_type_1,1.63,1.84,3.0
5407,19272,2019-04-20,Sat,18:21:00,M&Ms,Full Size,Good,Retail,Type_A,A000006524,discount_type_65,3.26,1.53,4.99
5408,19272,2019-04-20,Sat,18:21:00,Mr Good Bar,Full Size,Good,Retail,Type_A,A000006514,discount_type_65,3.29,1.53,5.03
5409,19271,2019-04-20,Sat,18:15:00,Almond Joy,Fun Size,Good,Retail,Type_A,9000000812,discount_type_1,0.84,3.69,3.1
5410,19271,2019-04-20,Sat,18:15:00,Sour Patch Tricksters,Fun Size,Good,Retail,Type_A,A000006523,discount_type_1,0.28,3.7,1.04
5411,19270,2019-04-20,Sat,18:15:00,Skittles original,Full Size,Good,Retail,Type_A,A000006376,discount_type_15,1.65,1.88,3.1
5412,19270,2019-04-20,Sat,18:15:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006339,discount_type_15,0.28,3.33,0.93
5413,19270,2019-04-20,Sat,18:15:00,Skittles original,Fun Size,Good,Retail,Type_A,A000006654,discount_type_15,0.28,3.33,0.93
5414,19270,2019-04-20,Sat,18:15:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_15,0.28,3.33,0.93
5415,19270,2019-04-20,Sat,18:15:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_15,0.28,3.33,0.93
5416,19270,2019-04-20,Sat,18:15:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006339,discount_type_15,0.28,3.33,0.93
5417,19270,2019-04-20,Sat,18:15:00,Skittles original,Fun Size,Good,Retail,Type_A,A000006654,discount_type_15,0.28,3.33,0.93
5418,19270,2019-04-20,Sat,18:15:00,Reeses stuffed with pieces,Fun Size,Good,Retail,Type_A,A000006339,discount_type_15,0.28,3.33,0.93
5419,19270,2019-04-20,Sat,18:15:00,Skittles original,Fun Size,Good,Retail,Type_A,A000006654,discount_type_15,0.28,3.33,0.93
5420,19270,2019-04-20,Sat,18:15:00,Skittles wildberry,Fun Size,Good,Retail,Type_A,A000006689,discount_type_15,0.28,3.33,0.93
